id,device,timestamp,ACCOUNT_LABEL,DATE,TIME,uid
71a5dc14-6de5-46dc-b5c8-0684c0a95ca5-51,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1368248858,1,2013-05-11,8:00 PM,u57
71a5dc14-6de5-46dc-b5c8-0684c0a95ca5-54,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1368248858,2,2013-05-11,8:00 PM,u57
209ba4d8-a309-420b-9dd7-37cb6f6e910a-110,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1368508058,1,2013-05-14,8:00 PM,u57
209ba4d8-a309-420b-9dd7-37cb6f6e910a-111,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1368508058,2,2013-05-14,12:00 PM,u57
209ba4d8-a309-420b-9dd7-37cb6f6e910a-112,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1368508058,3,2013-05-14,8:00 PM,u57
209ba4d8-a309-420b-9dd7-37cb6f6e910a-113,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1368508058,4,2013-05-14,12:00 PM,u57
c6b01d61-05c4-446a-8dba-b11cfb5bd61e-142,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1368680859,1,2013-05-16,8:00 PM,u57
c6b01d61-05c4-446a-8dba-b11cfb5bd61e-143,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1368680859,2,2013-05-16,8:00 PM,u57
294ca2c9-8a18-4ac3-becf-8d2677aa153a-191,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1368767258,1,2013-05-17,8:00 PM,u57
294ca2c9-8a18-4ac3-becf-8d2677aa153a-193,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1368767258,2,2013-05-17,8:00 PM,u57
512d1597-bf54-4be2-aeb7-3e8da220b804-50,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1369544858,1,2013-05-26,8:00 PM,u57
512d1597-bf54-4be2-aeb7-3e8da220b804-53,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1369544858,2,2013-05-26,7:00 PM,u57
512d1597-bf54-4be2-aeb7-3e8da220b804-54,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1369544858,3,2013-05-26,8:00 PM,u57
512d1597-bf54-4be2-aeb7-3e8da220b804-60,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1369544858,4,2013-05-26,7:00 PM,u57
6c2e57b7-e5a0-4813-8645-507b50c84f63-90,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1369631258,1,2013-05-27,3:30 PM,u57
6c2e57b7-e5a0-4813-8645-507b50c84f63-91,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1369631259,2,2013-05-27,3:30 PM,u57
134049f7-fe10-42d1-81fb-3e4fa7f83be5-56,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1369717658,1,2013-05-28,8:00 PM,u57
134049f7-fe10-42d1-81fb-3e4fa7f83be5-59,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1369717658,2,2013-05-28,8:00 PM,u57
134049f7-fe10-42d1-81fb-3e4fa7f83be5-60,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1369717658,3,2013-05-28,8:00 PM,u57
134049f7-fe10-42d1-81fb-3e4fa7f83be5-61,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1369717658,4,2013-05-28,8:00 PM,u57
8f8fd59b-e16b-4938-9459-4c71cfbb18de-104,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1369804058,1,2013-05-29,5:00 PM,u57
8f8fd59b-e16b-4938-9459-4c71cfbb18de-105,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1369804058,2,2013-05-29,5:00 PM,u57
44bbc455-c7fe-47b9-87e0-43709e5ae9b9-159,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1369890458,1,2013-05-30,7:00 PM,u57
44bbc455-c7fe-47b9-87e0-43709e5ae9b9-167,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1369890458,2,2013-05-30,7:00 PM,u57
f7c52563-dcaa-488f-b0bb-28407071bfa4-20,447138cd-85c5-4f4f-87b0-b922da3079a2,1364679595,1,2013-03-30,8:00 PM,u41
89b43e56-2403-4971-a7ed-8ebb3036226d-43,447138cd-85c5-4f4f-87b0-b922da3079a2,1364765995,1,2013-03-31,8:00 PM,u41
5c55dedf-3f68-4059-bdc7-16e8143eac00-24,447138cd-85c5-4f4f-87b0-b922da3079a2,1365988266,1,2013-04-14,8:00 PM,u41
c6a8e752-37ce-43e4-b398-56637a851de5-84,447138cd-85c5-4f4f-87b0-b922da3079a2,1366553273,1,2013-04-21,8:00 PM,u41
32dcfde4-f5bf-40d4-9619-e4b0b987abb9-40,447138cd-85c5-4f4f-87b0-b922da3079a2,1368301244,1,2013-05-11,8:00 PM,u41
29dc1d59-f531-4387-860b-0d0def58c919-146,447138cd-85c5-4f4f-87b0-b922da3079a2,1369742255,1,2013-05-28,8:00 PM,u41
15dd857f-764c-4c5e-b167-e2a45d28bb18-19,f5079815-6592-4584-83d1-f5d03632db33,1364413130,1,2013-03-27,10:00 PM,u54
15dd857f-764c-4c5e-b167-e2a45d28bb18-20,f5079815-6592-4584-83d1-f5d03632db33,1364413130,2,2013-03-27,11:15 AM,u54
15dd857f-764c-4c5e-b167-e2a45d28bb18-22,f5079815-6592-4584-83d1-f5d03632db33,1364413130,3,2013-03-27,1:45 PM,u54
15dd857f-764c-4c5e-b167-e2a45d28bb18-23,f5079815-6592-4584-83d1-f5d03632db33,1364413130,4,2013-03-27,10:00 AM,u54
15dd857f-764c-4c5e-b167-e2a45d28bb18-36,f5079815-6592-4584-83d1-f5d03632db33,1364413131,5,2013-03-27,10:00 PM,u54
15dd857f-764c-4c5e-b167-e2a45d28bb18-49,f5079815-6592-4584-83d1-f5d03632db33,1364413131,6,2013-03-27,11:15 AM,u54
15dd857f-764c-4c5e-b167-e2a45d28bb18-50,f5079815-6592-4584-83d1-f5d03632db33,1364413131,7,2013-03-27,1:45 PM,u54
15dd857f-764c-4c5e-b167-e2a45d28bb18-51,f5079815-6592-4584-83d1-f5d03632db33,1364413131,8,2013-03-27,10:00 AM,u54
f43dd24f-407e-47bb-afee-456010d34a08-63,f5079815-6592-4584-83d1-f5d03632db33,1364499530,1,2013-03-28,8:00 PM,u54
f43dd24f-407e-47bb-afee-456010d34a08-64,f5079815-6592-4584-83d1-f5d03632db33,1364499530,2,2013-03-28,4:00 PM,u54
f43dd24f-407e-47bb-afee-456010d34a08-65,f5079815-6592-4584-83d1-f5d03632db33,1364499530,3,2013-03-28,8:00 PM,u54
f43dd24f-407e-47bb-afee-456010d34a08-66,f5079815-6592-4584-83d1-f5d03632db33,1364499530,4,2013-03-28,12:00 PM,u54
f43dd24f-407e-47bb-afee-456010d34a08-67,f5079815-6592-4584-83d1-f5d03632db33,1364499530,5,2013-03-28,1:00 PM,u54
f43dd24f-407e-47bb-afee-456010d34a08-68,f5079815-6592-4584-83d1-f5d03632db33,1364499530,6,2013-03-28,9:30 AM,u54
f43dd24f-407e-47bb-afee-456010d34a08-70,f5079815-6592-4584-83d1-f5d03632db33,1364499530,7,2013-03-28,8:00 PM,u54
f43dd24f-407e-47bb-afee-456010d34a08-71,f5079815-6592-4584-83d1-f5d03632db33,1364499530,8,2013-03-28,4:00 PM,u54
f43dd24f-407e-47bb-afee-456010d34a08-72,f5079815-6592-4584-83d1-f5d03632db33,1364499530,9,2013-03-28,8:00 PM,u54
f43dd24f-407e-47bb-afee-456010d34a08-73,f5079815-6592-4584-83d1-f5d03632db33,1364499530,10,2013-03-28,12:00 PM,u54
f43dd24f-407e-47bb-afee-456010d34a08-74,f5079815-6592-4584-83d1-f5d03632db33,1364499530,11,2013-03-28,1:00 PM,u54
f43dd24f-407e-47bb-afee-456010d34a08-75,f5079815-6592-4584-83d1-f5d03632db33,1364499530,12,2013-03-28,9:30 AM,u54
dd5391a3-9112-4ccd-9e80-e7cc86179bc7-35,f5079815-6592-4584-83d1-f5d03632db33,1364585930,1,2013-03-29,11:15 AM,u54
dd5391a3-9112-4ccd-9e80-e7cc86179bc7-36,f5079815-6592-4584-83d1-f5d03632db33,1364585930,2,2013-03-29,1:45 PM,u54
dd5391a3-9112-4ccd-9e80-e7cc86179bc7-37,f5079815-6592-4584-83d1-f5d03632db33,1364585930,3,2013-03-29,10:00 AM,u54
dd5391a3-9112-4ccd-9e80-e7cc86179bc7-38,f5079815-6592-4584-83d1-f5d03632db33,1364585930,4,2013-03-29,11:15 AM,u54
dd5391a3-9112-4ccd-9e80-e7cc86179bc7-39,f5079815-6592-4584-83d1-f5d03632db33,1364585930,5,2013-03-29,1:45 PM,u54
dd5391a3-9112-4ccd-9e80-e7cc86179bc7-40,f5079815-6592-4584-83d1-f5d03632db33,1364585930,6,2013-03-29,10:00 AM,u54
0e3e64fc-305a-49e0-b3ab-65d6909bc3b9-97,f5079815-6592-4584-83d1-f5d03632db33,1364672330,1,2013-03-30,8:00 PM,u54
0e3e64fc-305a-49e0-b3ab-65d6909bc3b9-98,f5079815-6592-4584-83d1-f5d03632db33,1364672330,2,2013-03-30,8:00 PM,u54
d137adeb-eeb9-4b96-ae81-08e279e455bc-17,f5079815-6592-4584-83d1-f5d03632db33,1364758730,1,2013-03-31,8:00 PM,u54
d137adeb-eeb9-4b96-ae81-08e279e455bc-18,f5079815-6592-4584-83d1-f5d03632db33,1364758730,2,2013-03-31,8:00 PM,u54
c8dbf80a-5c66-4b91-9c98-8466464ae7d1-111,f5079815-6592-4584-83d1-f5d03632db33,1364931530,1,2013-04-02,4:00 PM,u54
c8dbf80a-5c66-4b91-9c98-8466464ae7d1-112,f5079815-6592-4584-83d1-f5d03632db33,1364931530,2,2013-04-02,11:15 AM,u54
c8dbf80a-5c66-4b91-9c98-8466464ae7d1-113,f5079815-6592-4584-83d1-f5d03632db33,1364931530,3,2013-04-02,7:00 PM,u54
c8dbf80a-5c66-4b91-9c98-8466464ae7d1-114,f5079815-6592-4584-83d1-f5d03632db33,1364931530,4,2013-04-02,4:00 PM,u54
c8dbf80a-5c66-4b91-9c98-8466464ae7d1-115,f5079815-6592-4584-83d1-f5d03632db33,1364931530,5,2013-04-02,11:15 AM,u54
c8dbf80a-5c66-4b91-9c98-8466464ae7d1-116,f5079815-6592-4584-83d1-f5d03632db33,1364931530,6,2013-04-02,7:00 PM,u54
366a775b-83bc-4564-b57c-49c55684ea83-128,f5079815-6592-4584-83d1-f5d03632db33,1365017930,1,2013-04-03,1:45 PM,u54
366a775b-83bc-4564-b57c-49c55684ea83-129,f5079815-6592-4584-83d1-f5d03632db33,1365017930,2,2013-04-03,1:45 PM,u54
b60fc3e7-4f13-47d4-bf75-093c1de1fda9-333,f5079815-6592-4584-83d1-f5d03632db33,1365104330,1,2013-04-04,7:00 PM,u54
b60fc3e7-4f13-47d4-bf75-093c1de1fda9-334,f5079815-6592-4584-83d1-f5d03632db33,1365104330,2,2013-04-04,1:00 PM,u54
b60fc3e7-4f13-47d4-bf75-093c1de1fda9-335,f5079815-6592-4584-83d1-f5d03632db33,1365104330,3,2013-04-04,7:00 PM,u54
b60fc3e7-4f13-47d4-bf75-093c1de1fda9-336,f5079815-6592-4584-83d1-f5d03632db33,1365104330,4,2013-04-04,1:00 PM,u54
4c048195-559d-497b-a2e6-822fa5225538-89,f5079815-6592-4584-83d1-f5d03632db33,1365190730,1,2013-04-05,1:45 PM,u54
4c048195-559d-497b-a2e6-822fa5225538-90,f5079815-6592-4584-83d1-f5d03632db33,1365190730,2,2013-04-05,8:00 PM,u54
4c048195-559d-497b-a2e6-822fa5225538-91,f5079815-6592-4584-83d1-f5d03632db33,1365190730,3,2013-04-05,1:45 PM,u54
4c048195-559d-497b-a2e6-822fa5225538-92,f5079815-6592-4584-83d1-f5d03632db33,1365190730,4,2013-04-05,8:00 PM,u54
67b4b98f-c42f-4389-bc4b-2c3dd86e9165-17,f5079815-6592-4584-83d1-f5d03632db33,1365709130,1,2013-04-11,4:00 PM,u54
67b4b98f-c42f-4389-bc4b-2c3dd86e9165-18,f5079815-6592-4584-83d1-f5d03632db33,1365709130,2,2013-04-11,4:00 PM,u54
6913e95b-2052-44ae-8c3b-28db19bb3246-160,f5079815-6592-4584-83d1-f5d03632db33,1365795530,1,2013-04-12,8:00 PM,u54
6913e95b-2052-44ae-8c3b-28db19bb3246-161,f5079815-6592-4584-83d1-f5d03632db33,1365795530,2,2013-04-12,8:00 PM,u54
b4066a8b-043c-4d8b-8139-cde8b19b6ab2-52,f5079815-6592-4584-83d1-f5d03632db33,1365968330,1,2013-04-14,8:00 PM,u54
b4066a8b-043c-4d8b-8139-cde8b19b6ab2-53,f5079815-6592-4584-83d1-f5d03632db33,1365968330,2,2013-04-14,8:00 PM,u54
edd3dc06-485b-486d-965e-d73f5cbaf289-36,f5079815-6592-4584-83d1-f5d03632db33,1366054730,1,2013-04-15,4:00 PM,u54
edd3dc06-485b-486d-965e-d73f5cbaf289-37,f5079815-6592-4584-83d1-f5d03632db33,1366054730,2,2013-04-15,4:00 PM,u54
40d42773-1763-4b26-aec7-ea60c3e0b58e-52,f5079815-6592-4584-83d1-f5d03632db33,1366141130,1,2013-04-16,8:00 PM,u54
40d42773-1763-4b26-aec7-ea60c3e0b58e-53,f5079815-6592-4584-83d1-f5d03632db33,1366141130,2,2013-04-16,4:00 PM,u54
40d42773-1763-4b26-aec7-ea60c3e0b58e-54,f5079815-6592-4584-83d1-f5d03632db33,1366141130,3,2013-04-16,8:00 PM,u54
40d42773-1763-4b26-aec7-ea60c3e0b58e-55,f5079815-6592-4584-83d1-f5d03632db33,1366141130,4,2013-04-16,4:00 PM,u54
9e740bcd-87cc-48eb-ae88-b27d4711f6bf-36,f5079815-6592-4584-83d1-f5d03632db33,1366313930,1,2013-04-18,7:00 PM,u54
9e740bcd-87cc-48eb-ae88-b27d4711f6bf-37,f5079815-6592-4584-83d1-f5d03632db33,1366313930,2,2013-04-18,7:00 PM,u54
6761917b-6de6-4df3-93a3-270a1573fbec-83,f5079815-6592-4584-83d1-f5d03632db33,1366400330,1,2013-04-19,6:00 PM,u54
6761917b-6de6-4df3-93a3-270a1573fbec-84,f5079815-6592-4584-83d1-f5d03632db33,1366400330,2,2013-04-19,6:00 PM,u54
65e980cc-a061-42a4-b8da-f29ae948f614-71,f5079815-6592-4584-83d1-f5d03632db33,1366573130,1,2013-04-21,1:00 PM,u54
65e980cc-a061-42a4-b8da-f29ae948f614-72,f5079815-6592-4584-83d1-f5d03632db33,1366573130,2,2013-04-21,8:00 PM,u54
65e980cc-a061-42a4-b8da-f29ae948f614-73,f5079815-6592-4584-83d1-f5d03632db33,1366573130,3,2013-04-21,1:00 PM,u54
65e980cc-a061-42a4-b8da-f29ae948f614-74,f5079815-6592-4584-83d1-f5d03632db33,1366573130,4,2013-04-21,8:00 PM,u54
469fe5b0-31fb-4a5f-9bba-7411b7808696-52,f5079815-6592-4584-83d1-f5d03632db33,1366745930,1,2013-04-23,8:45 AM,u54
469fe5b0-31fb-4a5f-9bba-7411b7808696-53,f5079815-6592-4584-83d1-f5d03632db33,1366745930,2,2013-04-23,8:45 AM,u54
360f1918-650d-4b98-a4f1-6347bc7ecbc9-34,f5079815-6592-4584-83d1-f5d03632db33,1367091530,1,2013-04-27,8:00 AM,u54
360f1918-650d-4b98-a4f1-6347bc7ecbc9-35,f5079815-6592-4584-83d1-f5d03632db33,1367091530,2,2013-04-27,8:00 AM,u54
9579b012-2648-4fb7-b0c7-6d6110e48846-36,f5079815-6592-4584-83d1-f5d03632db33,1367177930,1,2013-04-28,8:00 AM,u54
9579b012-2648-4fb7-b0c7-6d6110e48846-37,f5079815-6592-4584-83d1-f5d03632db33,1367177930,2,2013-04-28,8:00 AM,u54
ef3d7ae0-1f90-494a-9603-47039ed7a410-17,f5079815-6592-4584-83d1-f5d03632db33,1367350730,1,2013-04-30,2:30 PM,u54
ef3d7ae0-1f90-494a-9603-47039ed7a410-18,f5079815-6592-4584-83d1-f5d03632db33,1367350730,2,2013-04-30,2:30 PM,u54
8964e9c7-b6b1-461e-a9a2-d0c5535f6dd1-53,f5079815-6592-4584-83d1-f5d03632db33,1367437130,1,2013-05-01,8:00 PM,u54
8964e9c7-b6b1-461e-a9a2-d0c5535f6dd1-54,f5079815-6592-4584-83d1-f5d03632db33,1367437130,2,2013-05-01,8:00 PM,u54
2df7f64c-545b-4897-86b5-5123d9c4525c-23,f5079815-6592-4584-83d1-f5d03632db33,1367696330,1,2013-05-04,8:00 PM,u54
2df7f64c-545b-4897-86b5-5123d9c4525c-24,f5079815-6592-4584-83d1-f5d03632db33,1367696330,2,2013-05-04,8:00 PM,u54
1e561f16-b96f-4fe3-8b8b-30d57d9a1313-56,f5079815-6592-4584-83d1-f5d03632db33,1368137502,1,2013-05-09,6:00 PM,u54
1e561f16-b96f-4fe3-8b8b-30d57d9a1313-59,f5079815-6592-4584-83d1-f5d03632db33,1368137502,2,2013-05-09,6:00 PM,u54
4b129a00-cbff-4288-aa2b-9fd1ce49aca8-89,f5079815-6592-4584-83d1-f5d03632db33,1369786849,1,2013-05-28,8:00 PM,u54
4b129a00-cbff-4288-aa2b-9fd1ce49aca8-92,f5079815-6592-4584-83d1-f5d03632db33,1369786849,2,2013-05-28,8:00 PM,u54
9b7755f7-b445-436c-9663-f2992744adf2-55,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364494474,1,2013-03-28,8:00 PM,u33
9b7755f7-b445-436c-9663-f2992744adf2-56,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364494474,2,2013-03-28,1:00 PM,u33
9b7755f7-b445-436c-9663-f2992744adf2-57,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364494474,3,2013-03-28,12:00 PM,u33
9b7755f7-b445-436c-9663-f2992744adf2-59,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364494474,4,2013-03-28,8:00 PM,u33
9b7755f7-b445-436c-9663-f2992744adf2-60,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364494474,5,2013-03-28,1:00 PM,u33
9b7755f7-b445-436c-9663-f2992744adf2-61,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364494474,6,2013-03-28,12:00 PM,u33
7df082b6-1b0e-4d4a-a53f-86fb2b832919-53,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364580874,1,2013-03-29,8:00 PM,u33
7df082b6-1b0e-4d4a-a53f-86fb2b832919-54,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364580874,2,2013-03-29,3:00 PM,u33
7df082b6-1b0e-4d4a-a53f-86fb2b832919-55,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364580874,3,2013-03-29,7:00 PM,u33
7df082b6-1b0e-4d4a-a53f-86fb2b832919-57,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364580874,4,2013-03-29,8:00 PM,u33
7df082b6-1b0e-4d4a-a53f-86fb2b832919-58,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364580874,5,2013-03-29,3:00 PM,u33
7df082b6-1b0e-4d4a-a53f-86fb2b832919-59,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364580874,6,2013-03-29,7:00 PM,u33
ff1450fb-d387-4fc1-b7dc-635a1c60e092-34,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364667274,1,2013-03-30,8:00 PM,u33
ff1450fb-d387-4fc1-b7dc-635a1c60e092-35,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364667274,2,2013-03-30,9:00 PM,u33
ff1450fb-d387-4fc1-b7dc-635a1c60e092-36,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364667274,3,2013-03-30,12:00 PM,u33
ff1450fb-d387-4fc1-b7dc-635a1c60e092-37,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364667274,4,2013-03-30,8:00 PM,u33
ff1450fb-d387-4fc1-b7dc-635a1c60e092-39,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364667274,5,2013-03-30,8:00 PM,u33
ff1450fb-d387-4fc1-b7dc-635a1c60e092-40,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364667274,6,2013-03-30,9:00 PM,u33
ff1450fb-d387-4fc1-b7dc-635a1c60e092-41,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364667274,7,2013-03-30,12:00 PM,u33
ff1450fb-d387-4fc1-b7dc-635a1c60e092-42,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364667274,8,2013-03-30,8:00 PM,u33
7b16f373-5492-4574-89e5-6dbf7f26bae2-64,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364753674,1,2013-03-31,8:00 PM,u33
7b16f373-5492-4574-89e5-6dbf7f26bae2-65,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364753674,2,2013-03-31,10:15 AM,u33
7b16f373-5492-4574-89e5-6dbf7f26bae2-66,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364753674,3,2013-03-31,11:00 AM,u33
7b16f373-5492-4574-89e5-6dbf7f26bae2-67,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364753674,4,2013-03-31,8:00 PM,u33
7b16f373-5492-4574-89e5-6dbf7f26bae2-68,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364753674,5,2013-03-31,10:15 AM,u33
7b16f373-5492-4574-89e5-6dbf7f26bae2-69,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364753674,6,2013-03-31,11:00 AM,u33
b16926b3-da60-4e19-bf06-e247b4fb375e-41,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364840074,1,2013-04-01,8:00 PM,u33
b16926b3-da60-4e19-bf06-e247b4fb375e-42,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364840074,2,2013-04-01,8:00 AM,u33
b16926b3-da60-4e19-bf06-e247b4fb375e-43,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364840074,3,2013-04-01,8:00 PM,u33
b16926b3-da60-4e19-bf06-e247b4fb375e-44,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364840074,4,2013-04-01,8:00 AM,u33
19f57e5b-5b3e-48c1-b9c9-09d6cc80d38a-70,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364926474,1,2013-04-02,7:00 PM,u33
19f57e5b-5b3e-48c1-b9c9-09d6cc80d38a-71,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364926474,2,2013-04-02,9:00 PM,u33
19f57e5b-5b3e-48c1-b9c9-09d6cc80d38a-73,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364926474,3,2013-04-02,7:00 PM,u33
19f57e5b-5b3e-48c1-b9c9-09d6cc80d38a-74,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364926474,4,2013-04-02,9:00 PM,u33
ca7892cb-c79f-4020-ac0e-0fc005393f3f-53,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365012874,1,2013-04-03,6:00 PM,u33
ca7892cb-c79f-4020-ac0e-0fc005393f3f-54,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365012874,2,2013-04-03,4:00 PM,u33
ca7892cb-c79f-4020-ac0e-0fc005393f3f-56,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365012874,3,2013-04-03,6:00 PM,u33
ca7892cb-c79f-4020-ac0e-0fc005393f3f-57,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365012874,4,2013-04-03,4:00 PM,u33
ca7892cb-c79f-4020-ac0e-0fc005393f3f-59,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365012874,5,2013-04-03,6:00 PM,u33
ca7892cb-c79f-4020-ac0e-0fc005393f3f-60,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365012874,6,2013-04-03,4:00 PM,u33
c154b710-197d-4057-8beb-cd263cb86937-47,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365272074,1,2013-04-06,6:00 PM,u33
c154b710-197d-4057-8beb-cd263cb86937-48,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365272074,2,2013-04-06,5:00 PM,u33
c154b710-197d-4057-8beb-cd263cb86937-49,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365272074,3,2013-04-06,6:00 PM,u33
c154b710-197d-4057-8beb-cd263cb86937-50,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365272074,4,2013-04-06,5:00 PM,u33
c154b710-197d-4057-8beb-cd263cb86937-51,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365272074,5,2013-04-06,6:00 PM,u33
c154b710-197d-4057-8beb-cd263cb86937-53,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365272074,6,2013-04-06,5:00 PM,u33
a4257283-37b6-4d9e-9f63-dc5103d38238-73,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365444874,1,2013-04-08,8:00 AM,u33
a4257283-37b6-4d9e-9f63-dc5103d38238-74,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365444874,2,2013-04-08,8:00 AM,u33
a4257283-37b6-4d9e-9f63-dc5103d38238-75,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365444875,3,2013-04-08,8:00 AM,u33
b8493dca-ba73-4e82-bf96-903a3579e500-88,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365617674,1,2013-04-10,4:00 PM,u33
b8493dca-ba73-4e82-bf96-903a3579e500-89,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365617674,2,2013-04-10,3:00 PM,u33
b8493dca-ba73-4e82-bf96-903a3579e500-90,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365617674,3,2013-04-10,4:00 PM,u33
b8493dca-ba73-4e82-bf96-903a3579e500-91,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365617674,4,2013-04-10,3:00 PM,u33
b8493dca-ba73-4e82-bf96-903a3579e500-93,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365617675,5,2013-04-10,4:00 PM,u33
b8493dca-ba73-4e82-bf96-903a3579e500-94,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365617675,6,2013-04-10,3:00 PM,u33
695d522a-e19b-4a2b-afb4-df39b58330fd-127,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365704074,1,2013-04-11,2:00 PM,u33
695d522a-e19b-4a2b-afb4-df39b58330fd-128,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365704074,2,2013-04-11,8:00 PM,u33
695d522a-e19b-4a2b-afb4-df39b58330fd-129,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365704074,3,2013-04-11,11:00 AM,u33
695d522a-e19b-4a2b-afb4-df39b58330fd-130,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365704074,4,2013-04-11,2:00 PM,u33
695d522a-e19b-4a2b-afb4-df39b58330fd-131,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365704074,5,2013-04-11,8:00 PM,u33
695d522a-e19b-4a2b-afb4-df39b58330fd-133,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365704074,6,2013-04-11,11:00 AM,u33
695d522a-e19b-4a2b-afb4-df39b58330fd-134,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365704075,7,2013-04-11,2:00 PM,u33
695d522a-e19b-4a2b-afb4-df39b58330fd-135,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365704075,8,2013-04-11,8:00 PM,u33
695d522a-e19b-4a2b-afb4-df39b58330fd-137,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1365704075,9,2013-04-11,11:00 AM,u33
